topic_id	tweet_id	tweet_url	tweet_text	claim
covid-19	1.23675779097198E+018	https://twitter.com/user/status/1236757790971977730	Ramsey scores. Corona Virus to die tomorrow?	0
covid-19	1.23684364977595E+018	https://twitter.com/user/status/1236843649775947776	Here are some of the other people who may have been in the green room on Thursday afternoon at the same time as the CPAC #coronavirus infectee: - Rep Louie Gohmert; - Ronna McDaniel - Michael Knowles - Kay James - KellyAnne Conway - Betsy Devos - Rep Matt Gaetz - Diamond/Silk	1
covid-19	1.23738029709378E+018	https://twitter.com/user/status/1237380297093779457	After days of pleading for test kits the #COVID19 - afflicted nursing home in Kirkland WA finally got some &amp; screened 35 of their residents -- 31 came back positive. https://t.co/GOE71V3nAM	1
covid-19	1.23670204014918E+018	https://twitter.com/user/status/1236702040149184512	If @JoeBiden &amp; @SenSanders would tape a message together, giving Americans reliable public health information about #coronavirus, they’d be doing a tremendous public service for the country.	0
covid-19	1.23671898170639E+018	https://twitter.com/user/status/1236718981706387462	Should @realDonaldTrump be trusted to manage the #CoronavirusOutbreak response	0
covid-19	1.23707574221266E+018	https://twitter.com/user/status/1237075742212657155	Far from freaking out about the market, I wish I had a bunch of cash on hand to invest. I’d love to benefit from the artificial, drummed-up paranoia that will subside as soon as the #Coronavirus peaks and recedes	0
covid-19	1.23667331054252E+018	https://twitter.com/user/status/1236673310542516226	#Coronavirus: Trump fired the top White House official in charge of global health security and closed his office, which @JoeBiden and @BarackObama had created. When he’s elected president, Biden will re-open the White House office for global health security and boost its funding.	1
covid-19	1.2373759752282E+018	https://twitter.com/user/status/1237375975228203008	Important Announcement: The Employees Provident Fund (EPF) has today been informed that a member of the EPF was confirmed infected with COVID-19 and admitted for further treatment.	1
covid-19	1.23674737749258E+018	https://twitter.com/user/status/1236747377492582400	During my visit to the @CDC with @realDonaldTrump on Friday, I saw firsthand how the administration and our health officials are working to contain #coronavirus. Rest assured, the resources are in place to help protect the American people from #COVID19. https://t.co/Dee2TfFPtr	1
covid-19	1.23686573939232E+018	https://twitter.com/user/status/1236865739392315392	I tweeted a link to an @nytimes #coronavirus tracker and some folks said they didn’t trust NY Times. So here is a tracker from Johns Hopkins University. The numbers are similar. https://t.co/VpJxLxBRWh	1
covid-19	1.23685431955661E+018	https://twitter.com/user/status/1236854319556612097	EXO-Ls have donated 12,480,000 Won to help those that has been affected by Corona 19 Following the footsteps of EXO 🥺 1248 = The Year + EXO's Debut Date #EXO @weareoneEXO https://t.co/fj9u7VfXtz	1
covid-19	1.23751333807206E+018	https://twitter.com/user/status/1237513338072059907	The U.S. calls on #Iran to immediately release on humanitarian grounds all wrongfully detained Americans. As #COVID19 spreads to Iranian prisons, their detention defies basic human decency.	1
covid-19	1.23677655330588E+018	https://twitter.com/user/status/1236776553305878528	The Fact Music Awards(TMA) which was scheduled on 2/29 but cancelled because of the COVID-19 will have the On-line awards on 3/16 they will announce the winners for each award. @BTS_twt https://t.co/dqKfklhc3s https://t.co/zl2yPJkMAg	1
covid-19	1.23761300014148E+018	https://twitter.com/user/status/1237613000141475840	Dear @realDonaldTrump: #Coronavirus cases grew to over 1,000 tonight with at least 31 deaths. Virus has spread to 38 states. Can you tweet about (1) When are we going to get sufficient numbers of test kits &amp; (2) If the labs have the materials they need? That would be helpful. https://t.co/vzlqxUP1NA	1
covid-19	1.23733829959907E+018	https://twitter.com/user/status/1237338299599065088	As colleges respond to #COVID19 by going online &amp; shutting down, remember campus is a sanctuary for many students: the only place they have steady access to food, shelter, safe living quarters, and/or internet to take online classes. Please help those without exit strategies.	1
covid-19	1.23632464139786E+018	https://twitter.com/user/status/1236324641397858304	⚠️ Misinformation on COVID-19 UNICEF does not issue coronavirus advisories on chat apps. We post updates and safety tips only on official verified UNICEF accounts and on our official website: https://t.co/sYMowbWVvP #COVID19 #coronavirus https://t.co/EuA7YWwW5U	1
covid-19	1.23691123792284E+018	https://twitter.com/user/status/1236911237922836480	COVID-19 Outbreak Donations Chanyeol- 50million KRW Yixing- 20million KRW + 100k RMB + 296k masks Jongin- 50million KRW Junmyeon- 50million KRW Baekhyun- 50million KRW EXO-L- 12.48million KRW Let's always remember to choose kindness and love. ❤️✨ #EXO @weareoneEXO #엑소 https://t.co/WnsKah02Nk	1
covid-19	1.23754596472798E+018	https://twitter.com/user/status/1237545964727984129	This is how the British media is responding to Trump’s constant lies about #coronavirus Our media really, really needs to take notes. https://t.co/XkBNBGWlBm	1
covid-19	1.23705790556581E+018	https://twitter.com/user/status/1237057905565806594	The day Corona will catch a black person you will see the name, the pictures, where they from, what they had for diner everything. Now it’s just “another case confirmed” Remember this tweet	0
covid-19	1.23675184976968E+018	https://twitter.com/user/status/1236751849769676801	"US pharma company Gilead, which owns the most promising COVID-19 vaccine, is booming in ""pandemic stock sales,"" preparing to sell it for $50-100/person, and in a legal battle to deny the Chinese gov access, because China would make the vaccine free and ship it to the global south https://t.co/QmQSfnMdKI https://t.co/nQcxvq4HUX"	1
covid-19	1.23681744060606E+018	https://twitter.com/user/status/1236817440606056448	BREAKING NEWS: Quezon City has a confirmed case of #COVID19, according to Mayor Joy Belmonte. Raya Capulong, ABS-CBN News https://t.co/j9J5wQjMmG	1
covid-19	1.23728362258921E+018	https://twitter.com/user/status/1237283622589206530	"In #Italy we made a terrible mistake Everybody kept saying ""It's just a flu"" and now our intensive care units are collapsing. Our grandparents and parents, our friends, are dying Please, learn the lesson. Now! #coronavirus #CoronavirusOutbreak #italylockdown #italystaystrong"	1
covid-19	1.23649058827652E+018	https://twitter.com/user/status/1236490588276523008	We call on government communication agencies to prioritize public health interests in the light of a possible corona virus outbreak. #BeNice https://t.co/PKi0zxBtlG	0
covid-19	1.23761188690594E+018	https://twitter.com/user/status/1237611886905937920	bring one girl around your homies and all of the sudden they start calling the coronavirus COVID-19	0
covid-19	1.23683367838003E+018	https://twitter.com/user/status/1236833678380027904	EXO Baekhyun donates 50 Million Won to help those that has been affected by Corona 19 Adding up the amounts donated by EXO Members, they have donated 220 Million Won in total !! #EXO #백현 @weareoneEXO https://t.co/6QaDb0YhDB	1
covid-19	1.23676644257134E+018	https://twitter.com/user/status/1236766442571337729	corona has no CHANCE against my essential oils mom.	1
covid-19	1.2369735258666E+018	https://twitter.com/user/status/1236973525866602496	Democrats say Trump has failed the US economy and yet, we have the best economy in the world. They say he has failed in his COVID-19 response, and yet, we have the lowest infections per million in the world. They call winning losing and losing winning.	1
covid-19	1.23632165709603E+018	https://twitter.com/user/status/1236321657096032256	This is how corona virus is spread #COVID2019 #CoronavirusOutbreak https://t.co/6zAfpoPGtH	0
covid-19	1.23758567557197E+018	https://twitter.com/user/status/1237585675571974145	If this tweet gets 10k RTs, I'll film attempt to infiltrate the Lynn valley care home, Vancouver, BC. 15km away from my home with a Corona virus breakout inside it.	0
covid-19	1.23707055067938E+018	https://twitter.com/user/status/1237070550679379968	Per the AP, Germany has more than 1,100 confirmed #Coronavirus cases, but so far just *two deaths.* Experts say rapid testing early on likely resulted in more diagnosing of the infected and gave the country a chance to contain and prepare for the virus.	1
covid-19	1.23723517645271E+018	https://twitter.com/user/status/1237235176452706304	We don’t yet have all the tools we need to fight COVID-19. This is an important step toward having treatments, while we also explore vaccines and diagnostics. Thanks to @wellcometrust and @mastercard for launching this effort with us. https://t.co/M8AJ3083zK	1
covid-19	1.23741287019264E+018	https://twitter.com/user/status/1237412870192640005	How should we approach potential COVID-19 cases? Here's a infographic I made based on the 09 Mar 2020 Guidelines of the DOH-PSMID taskforce. Hopefully this helps us HCPs as we face the growing threat. Stay safe everyone. https://t.co/cjvvm52Yx0	0
covid-19	1.23721965045649E+018	https://twitter.com/user/status/1237219650456489984	The Media is celebrating Conservatives getting the Coronavirus. Over 5,000 articles have been written about the 1 case of #coronavirus at #CPAC2020. If this were a leftist conference, the media wouldn’t touch it. This is a prime example of the media attacking Conservatives.	1
covid-19	1.23730516993247E+018	https://twitter.com/user/status/1237305169932472320	All new cases of #COVID19 in PH are Filipinos Here are information on all 33 cases | via @raphbosano https://t.co/UlxJoWCShY	1
covid-19	1.23713775565162E+018	https://twitter.com/user/status/1237137755651616770	If Corona is only getting yt folks outta here then... https://t.co/GQoW8ob3ti	0
covid-19	1.23712223467586E+018	https://twitter.com/user/status/1237122234675859456	Aaron Ramsey scores &amp; Serie A dies? We can’t beat this guy ffs https://t.co/9nPs6y6q27 https://t.co/dLgHgD9LH5	1
covid-19	1.23736157648047E+018	https://twitter.com/user/status/1237361576480473088	Retweet this if you still have no idea how to get tested for the #coronavirus.	0
